Date,Revenue,COGS,year,month,total_sessions,total_page_views,avg_bounce_rate,total_refund_amount,total_returned_items,avg_rating,total_reviews,new_customers,total_orders,total_payment_value,total_shipping_fee,total_discount_given,total_items_sold,total_stock_on_hand,avg_fill_rate,total_stockout_days,conversion_rate,aov,rev_per_session,discount_ratio,return_rate,stock_efficiency,sessions_x_conv,price_effect
2021-05-03,3778243.02,3051862.47,2021,5,47936.0,207575.0,0.00339,44911.16,14.0,4.0,19.0,42.0,119,3778243.02,233.99,0.0,554,117422,0.9585191446028514,611,0.0024824766355140185,31749.941344537816,78.81848756675568,0.0,0.02527075812274368,0.004718025582940165,118.99999999999999,78.81848756675568
2021-05-04,1930133.97,1605646.92,2021,5,40128.0,172741.0,0.00381,42940.25,8.0,4.0,34.0,69.0,60,1930133.97,150.56,0.0,312,117422,0.9585191446028514,611,0.0014952153110047847,32168.8995,48.09943107057416,0.0,0.02564102564102564,0.0026570829997785766,60.0,48.09943107057416
2021-05-05,2491751.76,1992920.65,2021,5,42121.0,224669.0,0.00355,233396.21000000002,25.0,4.21875,32.0,52.0,75,2491751.76,164.75,0.0,356,117422,0.9585191446028514,611,0.0017805845065406805,33223.356799999994,59.15699437335295,0.0,0.0702247191011236,0.0030317998330806834,75.0,59.15699437335295
2021-05-06,3090364.98,2462408.5,2021,5,38251.0,146607.0,0.00576,133189.68,20.0,3.814814814814815,27.0,56.0,101,3090364.98,573.67,0.0,517,117422,0.9585191446028514,611,0.0026404538443439386,30597.67306930693,80.79174348383049,0.0,0.03868471953578337,0.004402922791299757,101.0,80.79174348383049
2021-05-07,3099539.75,2583097.98,2021,5,40597.0,186760.0,0.00446,62512.89,20.0,3.9411764705882355,17.0,51.0,82,3099539.75,424.31,0.0,402,117422,0.9585191446028514,611,0.002019853683769737,37799.26524390244,76.34898514668572,0.0,0.04975124378109453,0.0034235492497147043,82.0,76.34898514668572
2021-05-08,2448108.31,2024581.03,2021,5,42180.0,202495.0,0.00353,50194.09,11.0,4.117647058823529,17.0,51.0,79,2448108.31,310.74,0.0,357,117422,0.9585191446028514,611,0.0018729255571360835,30988.712784810126,58.03955215742058,0.0,0.03081232492997199,0.0030403161247466405,79.0,58.03955215742058
2021-05-09,3801718.87,3192875.3,2021,5,47574.0,221606.0,0.00548,369663.73,56.0,3.7,20.0,54.0,104,3801718.87,247.16,0.0,494,117422,0.9585191446028514,611,0.0021860680203472484,36554.98913461539,79.91169273132384,0.0,0.11336032388663968,0.004207048082982746,104.0,79.91169273132384
2021-05-10,3546216.71,2807669.46,2021,5,40689.0,146918.0,0.00462,167065.03,26.0,3.6,15.0,61.0,106,3546216.71,287.28999999999996,0.0,506,117422,0.9585191446028514,611,0.0026051266927179335,33454.87462264151,87.1541868809752,0.0,0.05138339920948617,0.00430924358297423,106.0,87.1541868809752
2021-05-11,3323078.36,2752138.51,2021,5,41632.0,216979.0,0.0048,156744.24,26.0,3.761904761904762,21.0,46.0,100,3323078.36,331.38,0.0,480,117422,0.9585191446028514,611,0.0024019984627209837,33230.783599999995,79.82029112221367,0.0,0.05416666666666667,0.004087819999659349,100.0,79.82029112221366
2021-05-12,4782841.68,3847828.01,2021,5,40035.0,173943.0,0.00577,129265.14,17.0,3.6,20.0,52.0,147,4782841.68,446.43,0.0,687,117422,0.9585191446028514,611,0.0036717871862120646,32536.33795918367,119.4665088047958,0.0,0.024745269286754003,0.005850692374512442,147.0,119.4665088047958
2021-05-13,5666923.8,4709813.19,2021,5,44172.0,145415.0,0.00399,279369.22000000003,41.0,3.588235294117647,17.0,54.0,184,5666923.8,506.56,0.0,825,117422,0.9585191446028514,611,0.0041655347278819164,30798.498913043477,128.29221678891605,0.0,0.0496969696969697,0.007025940624414505,184.0,128.29221678891605
2021-05-14,5250104.11,4258778.21,2021,5,41669.0,220903.0,0.00351,194813.36000000002,30.0,4.235294117647059,17.0,49.0,164,5250104.11,619.85,0.0,767,117422,0.9585191446028514,611,0.003935779596342605,32012.829939024392,125.99544289519788,0.0,0.03911342894393742,0.006531995707789001,164.0,125.99544289519788
2021-05-15,3858160.76,3146686.62,2021,5,44877.0,163408.0,0.00347,136310.00999999998,30.0,3.65,20.0,58.0,114,3858160.76,357.63,0.0,539,117422,0.9585191446028514,611,0.002540276756467678,33843.51543859649,85.97189562582169,0.0,0.055658627087198514,0.00459028120795081,113.99999999999999,85.97189562582169
2021-05-16,3981359.06,3199505.04,2021,5,46038.0,178309.0,0.00408,197987.93,39.0,3.925925925925926,27.0,53.0,125,3981359.06,413.2,0.0,594,117422,0.9585191446028514,611,0.0027151483557061556,31850.87248,86.47984404187845,0.0,0.06565656565656566,0.005058677249578444,124.99999999999999,86.47984404187845
2021-05-17,4684806.7,3826508.17,2021,5,40445.0,133550.0,0.00383,58923.18,13.0,3.76,25.0,45.0,134,4684806.7,376.40999999999997,0.0,624,117422,0.9585191446028514,611,0.0033131413030040796,34961.24402985075,115.8315415997033,0.0,0.020833333333333332,0.005314165999557153,134.0,115.83154159970331
2021-05-18,3549112.31,2889339.05,2021,5,40506.0,144075.0,0.00576,154783.82,22.0,3.789473684210526,19.0,49.0,109,3549112.31,452.15,0.0,490,117422,0.9585191446028514,611,0.002690959364044833,32560.663394495412,87.61942206092925,0.0,0.044897959183673466,0.004172982916318918,109.00000000000001,87.61942206092925
2021-05-19,4795038.58,3840346.57,2021,5,40499.0,191765.0,0.00425,222040.72,26.0,3.9473684210526314,19.0,56.0,135,4795038.58,409.23,0.0,688,117422,0.9585191446028514,611,0.003333415639892343,35518.80429629629,118.39893775154943,0.0,0.0377906976744186,0.005859208666178399,135.0,118.39893775154941
2021-05-20,5057797.75,4088691.43,2021,5,48008.0,234218.0,0.00347,99165.03,19.0,3.730769230769231,26.0,48.0,156,5057797.75,515.6,0.0,761,117422,0.9585191446028514,611,0.0032494584235960673,32421.78044871795,105.35322758706882,0.0,0.024967148488830485,0.006480897957793258,156.0,105.35322758706882
2021-05-21,5434543.62,4271132.76,2021,5,40494.0,207787.0,0.00544,223940.24,23.0,3.44,25.0,57.0,157,5434543.62,565.13,0.0,762,117422,0.9585191446028514,611,0.0038771175976687906,34614.92751592357,134.2061446140169,0.0,0.030183727034120734,0.006489414249459215,157.0,134.2061446140169
2021-05-22,4310539.38,3526722.84,2021,5,36963.0,152131.0,0.0052,142422.27,21.0,3.8095238095238093,21.0,50.0,128,4310539.38,406.71,0.0,543,117422,0.9585191446028514,611,0.0034629223818413006,33676.08890625,116.61768200633065,0.0,0.03867403314917127,0.004624346374614638,127.99999999999999,116.61768200633064
2021-05-23,3846392.54,3086892.89,2021,5,45854.0,172164.0,0.00495,69797.98,12.0,4.0,30.0,48.0,122,3846392.54,314.69,0.0,527,117422,0.9585191446028514,611,0.0026606184847559645,31527.807704918032,83.88346796353645,0.0,0.022770398481973434,0.004488085707959326,122.0,83.88346796353643
2021-05-24,3987573.28,3177252.48,2021,5,44500.0,223584.0,0.00502,108628.74,19.0,4.2727272727272725,33.0,49.0,113,3987573.28,301.31,0.0,550,117422,0.9585191446028514,611,0.0025393258426966293,35288.259115044246,89.60838831460674,0.0,0.034545454545454546,0.004683960416276336,113.0,89.60838831460674
2021-05-25,3822459.48,3142554.15,2021,5,40082.0,149247.0,0.00543,116283.06,12.0,3.85,20.0,49.0,109,3822459.48,390.96,0.0,532,117422,0.9585191446028514,611,0.0027194251783843122,35068.43559633027,95.36598672720922,0.0,0.022556390977443608,0.004530667166289111,109.0,95.36598672720922
2021-05-26,4915453.17,4056932.97,2021,5,45774.0,211861.0,0.00394,128294.23000000001,15.0,4.0,17.0,47.0,151,4915453.17,414.0,0.0,727,117422,0.9585191446028514,611,0.003298815921702276,32552.67,107.38526608992004,0.0,0.02063273727647868,0.006191344041150721,151.0,107.38526608992002
2021-05-27,7320510.07,6048379.93,2021,5,35745.0,177423.0,0.00476,28980.61,10.0,3.8421052631578947,19.0,49.0,206,7320510.07,646.51,0.0,1014,117422,0.9585191446028514,611,0.005763043782347182,35536.45665048544,204.79815554623025,0.0,0.009861932938856016,0.008635519749280373,206.0,204.79815554623025
2021-05-28,6925957.27,5561587.62,2021,5,41259.0,152716.0,0.00514,188199.45,37.0,3.586206896551724,29.0,55.0,201,6925957.2700000005,721.01,0.0,920,117422,0.9585191446028514,611,0.004871664364138733,34457.49885572139,167.86536925276909,0.0,0.04021739130434782,0.007834988332680417,201.0,167.86536925276906
2021-05-29,4630943.52,3787091.31,2021,5,30460.0,165532.0,0.00538,29017.899999999998,8.0,3.4285714285714284,21.0,51.0,139,4630943.52,477.54,0.0,623,117422,0.9585191446028514,611,0.004563361785948785,33316.140431654676,152.0336021011162,0.0,0.012841091492776886,0.005305649707891196,139.0,152.03360210111623
2021-05-30,8887935.6,7274840.31,2021,5,36841.0,147220.0,0.00458,144630.99,16.0,3.6206896551724137,29.0,45.0,265,8887935.6,880.9399999999999,0.0,1321,117422,0.9585191446028514,611,0.007193072935045194,33539.37962264151,241.25120382182894,0.0,0.012112036336109008,0.011250021290729165,265.0,241.2512038218289
2021-05-31,7996369.9,6466327.4,2021,5,44156.0,169380.0,0.005,18637.2,5.0,3.6363636363636362,22.0,31.0,233,7996369.9,803.0,0.0,1118,117422,0.9585191446028514,611,0.005276746082072651,34319.184120171674,181.09362034604584,0.0,0.004472271914132379,0.009521214082539899,233.0,181.09362034604584
2021-06-01,7479521.04,6141761.22,2021,6,40847.0,213982.0,0.00449,78182.48000000001,17.0,4.0476190476190474,21.0,58.0,214,7479521.04,790.64,0.0,1067,116042,0.9585898076923077,646,0.0052390628442725296,34951.03289719626,183.1106578206478,0.0,0.015932521087160263,0.00919494665724479,214.00000000000003,183.1106578206478
2021-06-02,6960798.21,5572082.02,2021,6,42831.0,182212.0,0.00467,136380.55,20.0,4.181818181818182,22.0,44.0,214,6960798.21,832.35,0.0,1022,116042,0.9585898076923077,646,0.004996381125820084,32527.094439252338,162.51776073404776,0.0,0.019569471624266144,0.00880715602971338,214.0,162.51776073404778
2021-06-03,6367799.03,5139667.32,2021,6,48600.0,184769.0,0.00478,95790.83,18.0,3.962962962962963,27.0,57.0,188,6367799.03,494.23,0.0,900,116042,0.9585898076923077,646,0.003868312757201646,33871.27143617022,131.02467139917695,0.0,0.02,0.007755812550628221,188.0,131.02467139917698
2021-06-04,2524112.16,2097669.41,2021,6,44701.0,226819.0,0.00366,74736.51999999999,20.0,3.48,25.0,57.0,70,2524112.16,222.77,0.0,348,116042,0.9585898076923077,646,0.0015659604930538466,36058.745142857144,56.46657032281157,0.0,0.05747126436781609,0.0029989141862429122,70.0,56.46657032281157
2021-06-05,2884765.01,2262050.61,2021,6,46818.0,238843.0,0.00404,83724.76000000001,26.0,4.583333333333333,12.0,51.0,87,2884765.01,298.82,0.0,373,116042,0.9585898076923077,646,0.0018582596437267717,33158.21850574712,61.616579307104104,0.0,0.06970509383378017,0.003214353423760363,87.0,61.6165793071041
2021-06-06,3795966.84,3084551.9,2021,6,40909.0,150967.0,0.00449,160814.62,31.0,3.9285714285714284,14.0,52.0,107,3795966.84,292.01,0.0,512,116042,0.9585898076923077,646,0.0026155613679141507,35476.32560747663,92.79050673445941,0.0,0.060546875,0.004412195584357388,106.99999999999999,92.7905067344594
2021-06-07,3757477.99,3136794.28,2021,6,46202.0,198783.0,0.00562,93789.3,23.0,4.529411764705882,17.0,52.0,116,3757477.9899999998,426.6,0.0,539,116042,0.9585898076923077,646,0.002510713821912471,32392.051637931036,81.32717176745597,0.0,0.04267161410018553,0.004644869960876235,115.99999999999999,81.32717176745595
2021-06-08,3948452.32,3177527.58,2021,6,45781.0,219913.0,0.0048,151609.94999999998,32.0,3.8636363636363638,22.0,47.0,105,3948452.32,223.81,0.0,534,116042,0.9585898076923077,646,0.0022935278827461176,37604.30780952381,86.24652847251042,0.0,0.0599250936329588,0.004601782113372744,105.00000000000001,86.24652847251043
2021-06-09,3733884.76,3009506.21,2021,6,34088.0,130269.0,0.00422,131380.51,17.0,4.1,20.0,48.0,124,3733884.76,405.94,0.0,526,116042,0.9585898076923077,646,0.0036376437455996244,30111.97387096774,109.53663341938511,0.0,0.03231939163498099,0.00453284155736716,124.0,109.53663341938511
2021-06-10,3994102.54,3220973.51,2021,6,44249.0,217077.0,0.00424,185611.01,39.0,4.4375,16.0,63.0,120,3994102.54,313.89,0.0,600,116042,0.9585898076923077,646,0.0027119256932360055,33284.18783333334,90.26424416370992,0.0,0.065,0.005170541700418814,120.00000000000001,90.26424416370993
2021-06-11,3221511.31,2622379.46,2021,6,44246.0,164717.0,0.00473,213372.47,28.0,3.8095238095238093,21.0,50.0,91,3221511.31,266.44,0.0,437,116042,0.9585898076923077,646,0.002056683089996836,35401.223186813186,72.80909709352258,0.0,0.06407322654462243,0.003765877871805036,91.00000000000001,72.80909709352258
2021-06-12,3618435.07,2920008.48,2021,6,44378.0,154157.0,0.00537,230438.49,29.0,3.607142857142857,28.0,46.0,116,3618435.07,399.67,0.0,541,116042,0.9585898076923077,646,0.0026139077921492632,31193.40577586207,81.53668642119969,0.0,0.053604436229205174,0.00466210509987763,116.0,81.5366864211997
2021-06-13,3349171.43,2778202.9,2021,6,42050.0,215993.0,0.00388,126468.6,25.0,3.608695652173913,23.0,58.0,99,3349171.43,233.65,0.0,465,116042,0.9585898076923077,646,0.0023543400713436384,33830.014444444445,79.64735862068966,0.0,0.053763440860215055,0.004007169817824581,99.0,79.64735862068964
2021-06-14,4007931.92,3159812.63,2021,6,46537.0,246126.0,0.00571,176693.25999999998,31.0,4.153846153846154,26.0,54.0,116,4007931.92,300.74,0.0,542,116042,0.9585898076923077,646,0.0024926402647355867,34551.13724137931,86.12355588026732,0.0,0.05719557195571956,0.004670722669378328,116.0,86.1235558802673
2021-06-15,4162142.95,3326425.2,2021,6,44310.0,210222.0,0.00492,152001.0,38.0,3.95,20.0,47.0,127,4162142.95,393.29,0.0,585,116042,0.9585898076923077,646,0.0028661701647483637,32772.77913385827,93.9323617693523,0.0,0.06495726495726496,0.005041278157908343,127.0,93.93236176935228
2021-06-16,4740156.23,3752544.13,2021,6,44337.0,229232.0,0.00564,125164.64,16.0,3.2413793103448274,29.0,62.0,155,4740156.23,660.9499999999999,0.0,698,116042,0.9585898076923077,646,0.003495951462660983,30581.653096774196,106.91197487425853,0.0,0.022922636103151862,0.00601506351148722,155.0,106.91197487425853
2021-06-17,5807751.43,4698668.17,2021,6,47460.0,238402.0,0.00345,208357.93,29.0,3.5652173913043477,23.0,50.0,160,5807751.43,482.25,0.0,741,116042,0.9585898076923077,646,0.00337126000842815,36298.446437499995,122.371500842815,0.0,0.03913630229419703,0.006385619000017235,160.0,122.371500842815
2021-06-18,4316861.14,3463681.18,2021,6,43011.0,202414.0,0.00547,350767.83999999997,37.0,3.8181818181818183,22.0,50.0,110,4316861.14,347.69,0.0,530,116042,0.9585898076923077,646,0.002557485294459557,39244.19218181818,100.3664443979447,0.0,0.06981132075471698,0.004567311835369952,110.0,100.3664443979447
2021-06-19,3596996.21,3016398.92,2021,6,43105.0,148637.0,0.00338,197286.05,23.0,4.478260869565218,23.0,55.0,101,3596996.21,252.73000000000002,0.0,465,116042,0.9585898076923077,646,0.0023431156478366777,35613.82386138614,83.44730796891312,0.0,0.04946236559139785,0.004007169817824581,101.0,83.44730796891312
2021-06-20,3113780.62,2502341.31,2021,6,45601.0,218671.0,0.00391,89209.05,16.0,3.9130434782608696,23.0,47.0,99,3113780.62,256.13,0.0,452,116042,0.9585898076923077,646,0.002171005021819697,31452.329494949496,68.28316528146313,0.0,0.035398230088495575,0.0038951414143155064,99.0,68.28316528146313
2021-06-21,3454322.45,2831163.45,2021,6,50225.0,255212.0,0.00545,266858.32,31.0,4.238095238095238,21.0,48.0,100,3454322.45,335.56,0.0,443,116042,0.9585898076923077,646,0.001991040318566451,34543.224500000004,68.77695271279244,0.0,0.06997742663656885,0.003817583288809224,100.0,68.77695271279244
2021-06-22,3814525.81,3072656.32,2021,6,44414.0,231173.0,0.00469,239841.58000000002,33.0,4.0,35.0,55.0,113,3814525.81,322.69,0.0,477,116042,0.9585898076923077,646,0.002544242806322331,33756.865575221236,85.88566240374657,0.0,0.06918238993710692,0.004110580651832957,113.0,85.88566240374657
2021-06-23,5129834.24,4258385.56,2021,6,40031.0,139944.0,0.0047,265248.52,30.0,4.25,16.0,54.0,155,4899682.23,641.44,230152.01,656,116042,0.9585898076923077,646,0.00387199920061952,33095.70477419355,128.14654242961706,0.04697284419606126,0.04573170731707317,0.005653125592457903,155.0,128.14654242961706
2021-06-24,5015283.26,4491924.42,2021,6,46126.0,189683.0,0.00479,107600.75,25.0,4.333333333333333,15.0,44.0,140,4710523.6,568.12,304759.66000000003,703,116042,0.9585898076923077,646,0.0030351645492780644,35823.451857142856,108.73007110956944,0.06469761875304054,0.03556187766714083,0.00605815135899071,140.0,108.73007110956944
2021-06-25,3255836.16,2807033.14,2021,6,38862.0,150660.0,0.00423,152893.92,28.0,4.0,19.0,55.0,108,2942690.54,376.67,313145.62,526,116042,0.9585898076923077,646,0.002779064381658175,30146.631111111114,83.7794287478771,0.10641473024207296,0.053231939163498096,0.00453284155736716,108.0,83.7794287478771
2021-06-26,3202321.56,2946230.91,2021,6,38286.0,174622.0,0.00459,91313.79999999999,14.0,3.736842105263158,19.0,56.0,118,2829503.18,417.51,372818.38,504,116042,0.9585898076923077,646,0.003082066551742151,27138.318305084747,83.64210311863344,0.13176107474811177,0.027777777777777776,0.004343255028351803,118.0,83.64210311863344
2021-06-27,3938214.81,3832008.26,2021,6,49137.0,260766.0,0.00541,172815.48,29.0,3.769230769230769,26.0,56.0,135,3229336.09,601.44,708878.72,631,116042,0.9585898076923077,646,0.002747420477440625,29171.961555555557,80.14764454484401,0.21951221558979944,0.04595879556259905,0.005437686354940453,135.0,80.14764454484401
2021-06-28,4255543.96,4082242.05,2021,6,46294.0,202773.0,0.00329,244886.98,38.0,4.083333333333333,24.0,61.0,150,3489546.07,622.88,765997.89,662,116042,0.9585898076923077,646,0.0032401607119713137,28370.293066666665,91.92430898172549,0.21951218715390108,0.05740181268882175,0.005704831009462091,150.0,91.92430898172549
2021-06-29,5907160.01,5911751.11,2021,6,40996.0,215178.0,0.00321,49631.990000000005,14.0,4.153846153846154,26.0,62.0,216,4843871.17,783.24,1063288.84,1012,116042,0.9585898076923077,646,0.005268806712850034,27347.96300925926,144.0911310859596,0.21951220473933458,0.01383399209486166,0.0087209803347064,216.0,144.0911310859596
2021-06-30,5094915.79,4949985.1,2021,6,45773.0,233584.0,0.00399,124802.0,23.0,3.4,25.0,49.0,209,4177830.94,764.85,917084.85,913,116042,0.9585898076923077,646,0.004566010530225242,24377.587511961723,111.30832128110458,0.21951219739877745,0.025191675794085433,0.007867840954137294,209.0,111.30832128110458
2021-07-01,4975867.15,5024857.74,2021,7,37571.0,180410.0,0.00362,96551.34000000001,20.0,4.166666666666667,12.0,48.0,197,4080211.07,818.75,895656.08,858,114666,0.9648350951374207,499,0.005243405818317319,25258.20888324873,132.43903941870062,0.2195121930297591,0.023310023310023312,0.007482601643032809,197.0,132.4390394187006
2021-07-02,4397949.68,4326458.07,2021,7,33233.0,152049.0,0.00522,207894.79,21.0,3.9523809523809526,21.0,40.0,172,3606318.74,555.13,791630.94,779,114666,0.9648350951374207,499,0.005175578491258688,25569.47488372093,132.33682424096529,0.21951219431036756,0.026957637997432605,0.00679364414909389,172.0,132.33682424096529
2021-07-03,3132513.38,3101143.37,2021,7,35152.0,184088.0,0.00333,104928.04000000001,18.0,3.736842105263158,19.0,68.0,116,2568660.97,332.95,563852.41,523,114666,0.9648350951374207,499,0.0032999544833864363,27004.42568965517,89.11337562585344,0.2195121958815764,0.03441682600382409,0.004561073029494357,116.00000000000001,89.11337562585344
2021-07-04,730601.15,647312.84,2021,7,32810.0,170944.0,0.00448,119510.33,17.0,4.2631578947368425,19.0,59.0,28,599092.96,118.8,131508.19,110,114666,0.9648350951374207,499,0.000853398354160317,26092.898214285717,22.2676363913441,0.21951216051679193,0.15454545454545454,0.0009593079029529242,28.0,22.267636391344105
2021-07-05,1878817.85,1927429.12,2021,7,29990.0,119299.0,0.00467,111155.69,21.0,3.4375,16.0,47.0,64,1540630.65,217.85999999999999,338187.2,284,114666,0.9648350951374207,499,0.00213404468156052,29356.52890625,62.64814438146049,0.2195121848315818,0.07394366197183098,0.0024767585858057315,64.0,62.64814438146049
2021-07-06,1616214.16,1626948.22,2021,7,31012.0,156722.0,0.00358,370721.8,43.0,4.057142857142857,35.0,52.0,56,1325295.6,213.91,290918.56,242,114666,0.9648350951374207,499,0.0018057526118921707,28860.967142857142,52.1157667999484,0.21951220542798147,0.17768595041322313,0.0021104773864964333,56.0,52.1157667999484
2021-07-07,1741509.6,1715092.93,2021,7,30311.0,123602.0,0.00322,75895.53,11.0,4.230769230769231,26.0,58.0,64,1428037.87,244.55,313471.73,302,114666,0.9648350951374207,499,0.002111444690046518,27211.0875,57.454706212266174,0.21951219682990616,0.03642384105960265,0.0026337362426525736,64.0,57.45470621226618
2021-07-08,2563149.38,2518109.42,2021,7,33426.0,118185.0,0.00361,75502.25,12.0,4.333333333333333,18.0,51.0,86,2101782.5,401.28,461366.88,393,114666,0.9648350951374207,499,0.002572847483994495,29804.062558139532,76.68130736552384,0.21951219024803947,0.030534351145038167,0.0034273455078227197,86.0,76.68130736552384
2021-07-09,2685812.87,2706650.91,2021,7,34217.0,174288.0,0.00546,129426.77,14.0,3.896551724137931,29.0,59.0,98,2202366.49,343.62,483446.38,455,114666,0.9648350951374207,499,0.0028640734138001577,27406.253775510206,78.49352281029898,0.21951223022831226,0.03076923076923077,0.003968046325850732,98.0,78.49352281029897
2021-07-10,2524108.8,2448068.41,2021,7,31779.0,150809.0,0.00565,180139.49,27.0,4.0476190476190474,21.0,51.0,91,2069769.22,238.24,454339.58,436,114666,0.9648350951374207,499,0.0028635262280122093,27737.459340659338,79.42694232040026,0.21951219276514317,0.06192660550458716,0.003802347688067954,91.0,79.42694232040026
2021-07-11,2592712.85,2553763.2,2021,7,30443.0,142310.0,0.00553,87894.72,21.0,3.3846153846153846,13.0,60.0,86,2126024.57,371.23,466688.28,412,114666,0.9648350951374207,499,0.0028249515487961106,30147.823837209304,85.16614164175672,0.21951217619277094,0.050970873786407765,0.003593044145605498,86.0,85.16614164175672
2021-07-12,3123873.5,3108780.0,2021,7,34467.0,123706.0,0.00358,117467.76,21.0,4.035714285714286,28.0,50.0,95,2561576.28,363.6,562297.22,480,114666,0.9648350951374207,499,0.0027562596106420634,32882.87894736842,90.63375112426378,0.2195121903611631,0.04375,0.004186070849249123,95.0,90.6337511242638
2021-07-13,2650746.43,2549076.58,2021,7,34885.0,146821.0,0.00502,245007.2,36.0,3.6666666666666665,18.0,37.0,85,2173612.07,352.25,477134.36,428,114666,0.9648350951374207,499,0.0024365773254980652,31185.252117647062,75.98527819979934,0.21951219658068977,0.08411214953271028,0.0037325798405804687,85.0,75.98527819979935
2021-07-14,2970833.54,2785803.91,2021,7,38621.0,155193.0,0.00534,140740.59,23.0,3.9583333333333335,24.0,54.0,104,2436083.54,258.72,534750.0,500,114666,0.9648350951374207,499,0.002692835504000414,28565.707115384615,76.92275031718495,0.21951217649949722,0.046,0.004360490467967837,103.99999999999999,76.92275031718495
2021-07-15,3628282.86,3639556.87,2021,7,34804.0,145288.0,0.00401,53081.0,6.0,3.8518518518518516,27.0,56.0,126,2975191.96,471.15,653090.9,591,114666,0.9648350951374207,499,0.0036202735317779565,28795.895714285714,104.24901907826687,0.2195121890555257,0.01015228426395939,0.005154099733137983,126.0,104.24901907826687
2021-07-16,2768513.94,2780496.25,2021,7,33529.0,133076.0,0.00399,218484.98,30.0,4.08,25.0,46.0,103,2270181.4,470.87,498332.54,430,114666,0.9648350951374207,499,0.00307196755047869,26878.776116504854,82.57072802648453,0.21951221166731433,0.06976744186046512,0.00375002180245234,103.0,82.57072802648453
2021-07-17,2453122.24,2399937.97,2021,7,34590.0,138564.0,0.00435,138454.58,22.0,3.4166666666666665,12.0,54.0,94,2011560.22,457.38,441562.02,402,114666,0.9648350951374207,499,0.0027175484244001155,26097.045106382982,70.91998381034982,0.21951220530698307,0.05472636815920398,0.003505834336246141,94.0,70.91998381034982
2021-07-18,2827723.47,2930478.35,2021,7,38368.0,130106.0,0.00372,113306.37,16.0,4.166666666666667,18.0,60.0,95,2318733.21,491.34,508990.26,413,114666,0.9648350951374207,499,0.002476021684737281,29765.510210526318,73.70004873853212,0.21951221374019136,0.0387409200968523,0.0036017651265414334,95.0,73.7000487385321
2021-07-19,2859598.56,2696150.18,2021,7,34197.0,167299.0,0.00495,71688.1,11.0,3.9,20.0,56.0,92,2510965.62,472.89,348632.94,418,114666,0.9648350951374207,499,0.00269029447027517,31082.59304347826,83.62132818668304,0.13884417103249705,0.02631578947368421,0.003645370031221112,91.99999999999999,83.62132818668303
2021-07-20,3389960.06,3045138.98,2021,7,30516.0,113914.0,0.00324,45310.259999999995,7.0,4.315789473684211,19.0,53.0,94,3112600.58,251.28,277359.48,450,114666,0.9648350951374207,499,0.003080351291125967,36063.40489361702,111.0879558264517,0.08910859998618903,0.015555555555555555,0.003924441421171054,94.0,111.0879558264517
2021-07-21,3336465.66,2928248.05,2021,7,33646.0,179592.0,0.00372,76592.16,14.0,3.588235294117647,17.0,63.0,99,3207926.93,321.06,128538.73,460,114666,0.9648350951374207,499,0.002942400285323664,33701.67333333333,99.16381323188493,0.04006909533940039,0.030434782608695653,0.0040116512305304105,99.0,99.16381323188492
2021-07-22,4388007.92,3796262.13,2021,7,32412.0,158492.0,0.00341,59515.23,10.0,3.7857142857142856,14.0,52.0,131,4250237.2700000005,407.46999999999997,137770.65,588,114666,0.9648350951374207,499,0.004041712945822535,33496.243664122136,135.3822016537085,0.032414813867556146,0.017006802721088437,0.005127936790330176,131.0,135.3822016537085
2021-07-23,4385215.41,3753800.99,2021,7,32445.0,134930.0,0.00425,110249.28,7.0,4.0476190476190474,21.0,56.0,109,4385215.41,298.89,0.0,553,114666,0.9648350951374207,499,0.0033595315148713207,40231.33403669725,135.15843458159964,0.0,0.012658227848101266,0.004822702457572428,109.0,135.15843458159964
2021-07-24,2294305.45,1930929.33,2021,7,31592.0,118083.0,0.00556,109841.65,21.0,3.7142857142857144,14.0,54.0,79,2294305.45,181.38,0.0,348,114666,0.9648350951374207,499,0.0025006330716637122,29041.841139240507,72.62298841478857,0.0,0.0603448275862069,0.0030349013657056147,79.0,72.62298841478855
2021-07-25,2549303.61,2173412.06,2021,7,35455.0,120481.0,0.00497,93389.3,19.0,3.769230769230769,13.0,59.0,68,2549303.61,251.45,0.0,302,114666,0.9648350951374207,499,0.001917924129177831,37489.758970588235,71.90251332675221,0.0,0.06291390728476821,0.0026337362426525736,68.0,71.90251332675223
2021-07-26,3676952.36,2918564.14,2021,7,33451.0,147504.0,0.00354,67975.34,16.0,4.416666666666667,12.0,54.0,102,3676952.36,274.28000000000003,0.0,511,114666,0.9648350951374207,499,0.0030492361962273177,36048.55254901961,109.92055125407312,0.0,0.03131115459882583,0.004456421258263129,102.0,109.92055125407313
2021-07-27,3460197.23,2857159.07,2021,7,33644.0,164830.0,0.00456,62809.08,9.0,3.55,20.0,34.0,86,3460197.23,272.67,0.0,414,114666,0.9648350951374207,499,0.0025561764356200212,40234.85151162791,102.84737932469385,0.0,0.021739130434782608,0.003610486107477369,86.0,102.84737932469385
2021-07-28,4046860.27,3235448.81,2021,7,34683.0,113756.0,0.00361,99846.7,14.0,4.285714285714286,21.0,60.0,112,4046860.27,380.25,0.0,556,114666,0.9648350951374207,499,0.003229247758267739,36132.680982142854,116.68137906178819,0.0,0.025179856115107913,0.004848865400380235,112.0,116.68137906178818
